none_cost,none_qaly,universal_cost,universal_qaly,dc_cost,dc_qaly,edc_cost,edc_qaly,mc_cost,mc_qaly,WTP threshold: 10000,WTP threshold: 20000,WTP threshold: 30000,WTP threshold: 40000,WTP threshold: 50000,WTP threshold: 60000,WTP threshold: 70000,WTP threshold: 80000,WTP threshold: 90000,WTP threshold: 100000,WTP threshold: 110000,WTP threshold: 120000,WTP threshold: 130000,WTP threshold: 140000,WTP threshold: 150000,WTP threshold: 160000,WTP threshold: 170000,WTP threshold: 180000,WTP threshold: 190000,WTP threshold: 200000
2785.1894474737383,4941973.138976053,2872.617306645957,3530829.1244943542,2839.190927525625,3745384.645443456,2852.4278343677333,3542981.629633005,2825.45962441627,4052585.700531558,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3857.670981772046,2530498.9751272923,3874.1848146780244,3033223.9013399845,3866.454834610125,2577273.606334062,3870.5014186716244,2651457.5487070973,3866.3196581880866,2551159.41275599,mc,mc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3130.205600950774,4897362.574796208,3215.468697642969,3558803.741985104,3177.775799246249,3993379.5401764875,3197.444749606048,3662582.637541788,3169.439529936284,4140697.6046583387,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1075.663849853346,3266477.194163177,1087.4784283550966,3349151.6632455694,1082.4233216860548,3024724.6012880206,1084.374967332834,3055125.986693068,1081.3895650105703,3046945.332308779,dc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3726.097212016145,4108223.2743368484,3807.5970775350156,3114303.903642612,3771.7069211366434,3342108.543330432,3782.8207948532686,3235805.301180178,3767.5648069297567,3396389.080980561,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1717.4373154419977,3512925.441885079,1769.5334300702368,3374841.754341115,1748.3226461950965,3148554.5850134077,1755.1511004277982,3164574.340510949,1742.2709955460084,3212341.3674060865,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3942.585831930077,2303771.512412611,3957.90243373598,2533720.1143077593,3951.3103476342,2153552.728519653,3954.5016268250365,2175671.8205349427,3950.02867963924,2156833.4790190277,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3090.893513879399,3560843.2722017425,3169.2972117794934,3301933.587577209,3133.660214696372,3232011.1850156127,3149.840895889429,3164106.1231070207,3128.9756962770584,3256520.716013742,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
510.0994679725438,3734902.324847704,522.6091658786925,2476589.8570750826,516.8213088656373,2900899.0397972944,519.6173667427164,2603672.248328169,516.2508178122969,2961051.529950887,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3825.0702483680243,3846626.4116599513,3961.1621954987068,3566473.3048907863,3902.6855137506413,3393127.8845251948,3927.494538571528,3340308.784255816,3893.905001767926,3424346.160787697,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3796.3695708609107,2381294.6357153086,3833.4120052138196,2748991.4592963993,3817.913444071545,2310684.699866361,3823.4300686212214,2390691.417082833,3813.2259570244205,2319317.3822772997,dc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3951.2575411683183,2112957.860122034,3966.5410106729328,2577363.043472264,3959.817262659315,2109094.67017372,3962.128436873725,2207742.9926191545,3958.7901388131195,2093046.0561178091,mc,dc,dc,dc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3738.946673114189,1965678.256111479,3754.4406997220294,2527118.3410776914,3747.9371885338105,2045357.5792228198,3750.5542214901798,2149040.391147017,3746.574724453519,2028661.8811003242,mc,dc,dc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1865.676653837986,2590535.4126320835,1895.219322162748,2628193.622343111,1882.89101260012,2344852.425912704,1888.3789269576946,2336470.159998995,1879.9825570377707,2368810.2384002926,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3381.2548843609493,2075242.8699413927,3391.8452378154698,2706000.4773996975,3387.382186089853,2123473.8286320227,3388.9361554698507,2240701.1881717783,3385.926465743955,2114190.820364549,dc,dc,dc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal
2959.5324689306176,2661773.7010958837,2982.0500450119453,2575037.787518557,2971.965599455058,2410369.6926381886,2976.488205216507,2378056.0873568794,2970.6519138019635,2422433.586330379,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3936.838555825865,3481528.090875897,4036.754921902084,2955178.8488584347,3995.2081033597046,2884636.300493136,4013.008118287818,2795591.5774357743,3984.520053513377,2988475.1890618457,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3110.401989721331,3950131.0288046855,3246.935391032794,3180164.7823342923,3191.7489827471136,3263214.6141616004,3215.1256043019193,3134970.8056212957,3179.4780086108917,3355113.9278921164,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2622.7674850334483,3753981.8832227085,2738.369021771455,3524183.9341083136,2692.1975341069165,3310831.389269162,2714.406790472473,3255414.25731281,2679.4828294658982,3378972.1994657656,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3078.705748695183,1709583.9801731147,3098.9638900412006,2442610.7843174525,3089.7383967011883,1787702.4045823663,3093.66195846781,1923164.3404837376,3088.565170148196,1762326.8868322098,mc,mc,dc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2951.7605175327744,2578765.9894336434,2981.037062878758,2751645.9116343637,2968.750227772914,2444974.5717000943,2975.4033922448234,2456718.9383505266,2965.70081886749,2470568.8595827105,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3888.0228402176017,4574495.661043679,3957.6070837880084,3841934.9031478073,3929.1320001248855,3906956.9636236914,3941.434639305999,3768942.1807147553,3922.077123938807,4010373.313146245,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3759.685456137476,3453156.9656607835,3889.233814289402,3160090.1050818567,3839.1474017071587,3039549.8543234407,3857.3646657867075,3018759.709581225,3828.3539515802922,3085896.787632891,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3887.8674277079404,3486113.1306104707,3971.427502482643,2654159.690269141,3935.254508220354,2842175.876228143,3949.492242166991,2697930.1613319293,3929.2780244630267,2909053.7755440166,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1841.742868741342,2304415.6664311322,1858.3014503808888,2669428.9366765665,1850.8741658121908,2242778.864975444,1854.3108467430307,2301066.064176439,1850.49260264913,2211479.2555132927,mc,mc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2532.4896497339896,3228782.852806473,2624.950552395041,2588766.118863685,2589.6443790626536,2626565.525072635,2603.2482771838954,2541657.9377394756,2577.8909495953435,2743799.8607397377,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3308.2939927016077,3120655.1157545643,3357.3702141203835,2843656.3792886487,3337.350615241796,2702268.3312578485,3344.6876883444456,2679768.8788720686,3332.1424731378456,2777844.1193045317,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3854.5748933122563,3046658.004907375,3909.787921358816,3362208.860599001,3887.31063986374,2882881.474071171,3898.1899537588583,2934765.063605731,3880.2962912492017,2923349.84961404,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2999.128228775897,3893529.870813906,3080.734238190028,3099522.1081646755,3043.4378454051525,3200917.06189243,3060.0080011962614,3023386.453193889,3036.730662817798,3300934.2741306205,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2868.3628002051605,2866945.6313994015,2954.83543077117,2797991.677998927,2920.7038475508625,2463241.409216731,2937.1731914583365,2427697.6834706794,2911.1935040042963,2529729.4425580245,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2679.863949817337,2703416.3329302953,2699.7961425449034,2213616.7375538666,2690.930185902468,2245432.5498658735,2694.6466082521274,2148584.4674151293,2689.8488015939074,2269601.0236647474,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3800.7299043522344,4227087.683844264,3898.9554567498512,3385241.5088833314,3860.0779432842783,3524708.6603136095,3873.6924004930706,3423540.682618053,3847.3080296830212,3674761.265045857,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3703.6256360363145,3414719.556669656,3745.426522170935,3640538.782743554,3728.496560874469,3162187.307944315,3734.7437179428825,3243284.072925505,3723.8821590095054,3204002.6312056175,dc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2018.6926391728748,3341601.174100751,2062.464489696104,2973263.7757371236,2042.2577808811288,2886805.628173441,2049.280572438392,2844409.77851644,2039.2070449033022,2935452.6151189124,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1224.9109789634313,5923267.005803798,1258.6674966242942,4542717.499121993,1243.9492254644213,4912952.378542679,1250.2247545188452,4647826.457872975,1242.0259274717487,4995977.063319625,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3833.022134681648,4117695.8796273903,3938.2040296657315,3435035.9394710073,3892.189418964326,3512529.6843110006,3911.8509088983037,3372470.197114191,3884.772250998588,3571994.173578772,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
4015.413877665332,1387615.9546213786,4028.582243411563,2194693.508064752,4022.6462378648503,1534436.318249036,4025.2945098983128,1681740.7100615795,4022.3824276611913,1497055.4643811714,none,mc,mc,mc,mc,mc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal
1952.7877526342115,5521875.013688299,1993.253973872836,4092727.458313446,1976.3067277014966,4473141.892963186,1983.2185355444758,4233941.032469874,1973.6236141692214,4584721.579082841,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
555.3360261267509,3331787.1183720315,575.2544705338112,2884181.146759785,567.2432355935485,2886302.6579013383,570.284282349591,2829359.075531297,564.7296698666524,2980770.2279540524,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3697.9006782491256,3241836.9778425167,3801.3675800559613,2809946.4527790453,3760.308232358464,2731306.891529425,3775.584295956539,2684848.173315664,3749.6617686516734,2812244.856023179,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3344.860183252703,2907931.7618400296,3362.310420952954,2991186.9579299926,3354.610973333041,2704617.923527638,3358.1622411091853,2695473.2575836536,3352.586976720586,2744931.704902274,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3341.678615435617,3865057.840692666,3481.9442297190517,3745089.495286583,3420.21016290368,3583287.82581513,3445.757728040485,3547485.4858188243,3418.1139401452815,3560582.7402690523,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3850.6881048908917,4057564.157649017,3970.8048580906493,2952387.8187843743,3921.9347133742644,3216957.7836420396,3941.9214050482838,3046673.2956440663,3911.748948540697,3329708.882228742,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3896.368806798251,4216144.5508299805,3985.563671176344,3546793.072554435,3947.372354743782,3585113.1463099164,3965.119480111542,3437895.435105821,3943.648999379063,3606218.9698633836,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2474.18673294902,3772224.018490511,2565.8095215389835,3420526.078429778,2529.5049062451603,3336526.616444717,2540.864960102365,3322240.820618599,2519.3040257428966,3410578.1401876444,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3838.7193740807606,2345345.4970621136,3886.97455463607,2393489.0552043305,3866.1913097599167,2137948.758769322,3873.8868652951137,2153751.4808992534,3861.388333913994,2164710.617098239,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3555.041432265826,3952066.9714132203,3662.105392394828,3590670.0346498205,3621.16016457943,3333523.932029948,3633.39847599975,3338593.4309561937,3609.139779447245,3436307.9560227473,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3789.404869107916,3721696.8855697587,3929.288627868158,3067329.570968388,3870.1501252111966,3175252.899892611,3893.5020745146294,3065120.7608118565,3864.089181367131,3197220.747708603,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3424.053146461642,2947599.4062201423,3464.8521912987685,2751189.717291307,3446.811724432625,2673442.3331030444,3454.5882163270912,2627538.027327167,3442.9963036695667,2711957.427034411,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3864.703530829451,4567433.17915283,3969.49670343564,3843160.31134976,3923.932149186635,3836066.8279044,3943.4760490361073,3684570.0919161197,3917.050029820677,3899484.11532407,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2431.037038756996,5340759.168858004,2506.8614004698625,4439330.837919855,2473.092135958347,4584214.85191351,2488.9146832439747,4369574.827248755,2468.2141313437396,4650451.013439717,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3841.181039610727,4613317.357058872,3958.9577438079095,3212226.2070987793,3914.8115104047242,3519004.3002681932,3932.842912793463,3310894.987966422,3896.593281645006,3790446.841619462,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3967.7317987542333,2208615.1996888705,4006.655834208731,2778896.0676587373,3991.2055505099165,2213837.5336899944,3996.309960410445,2336183.556366932,3988.0999093107635,2200603.1474301605,dc,dc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3850.0052213190766,4246271.592358681,3956.1570589454846,3632627.525121608,3913.367649932461,3582471.9532818324,3933.2821696801075,3451961.8481189776,3903.323727262505,3670993.418536474,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
772.5095203397792,2783621.072267128,777.306017081332,2610223.135843006,775.3065871379505,2469441.6653021816,775.9951495040683,2462233.403718722,775.0498256148506,2483930.0675973888,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal
1929.193627229772,5378081.965250563,1979.437714879448,4243955.838817821,1957.5894495826544,4480724.690388187,1966.5403702753947,4275907.094827266,1955.365225151166,4528113.931001016,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2045.6798877410893,2177823.5360407047,2068.288462083744,2354386.316970793,2057.4065101364567,2059706.8567982055,2063.0371127534736,2054372.2198037435,2056.4415285336386,2052009.595263998,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
424.37782735171123,2109425.6059862603,426.65817031200123,2462579.4012590973,425.63431777292254,2116289.463813327,426.0393348105953,2174930.9129100083,425.5790604073662,2091945.6903735595,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,mc,edc,edc
3884.889314857223,4313902.402287439,3996.5275105229152,3608041.951313619,3950.3655458221165,3621434.936062757,3968.7864496476914,3504961.934720664,3939.206244617389,3731121.3992360933,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2219.0120207233203,1939505.8870057552,2229.56446114282,2284213.9475255874,2224.885754693697,1950760.4691343412,2227.4246225980883,1997248.6580392343,2224.148880809612,1934228.0134266065,mc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal
3827.390429386951,3434487.585628784,3973.767578856195,2741712.5344113945,3919.2069023676204,2740863.0081312573,3936.4553893870548,2698700.4147290173,3901.428788445011,2871176.1380602648,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3252.1413977384145,4232213.385558512,3371.7790577980613,3770449.238795299,3321.354637047211,3716949.6721765525,3344.373294689984,3623794.8958625197,3314.5980622959623,3753610.385574709,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3016.6579654551724,2049032.4512562861,3103.713447185878,2297524.7585959993,3068.6319882461585,1977653.2802659946,3082.175282055809,2026815.6845856518,3062.1118463614007,1974850.6225632327,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3773.033401040793,2312532.0323778633,3864.3892059329282,2610655.2159263305,3827.4387648243364,2197301.078312356,3840.2386878916714,2261750.221412284,3820.239262924832,2187418.181662654,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3715.185672511956,4803913.87742508,3802.876188393084,3803824.2973475773,3764.783771294039,3995055.5411493406,3778.83383125909,3849363.432248442,3758.8659228691886,4075168.114792218,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3483.271600841362,1583282.4551881345,3516.1244447772574,1980737.9370055366,3501.776105700784,1584728.9133395436,3508.8503469256557,1634965.6238711397,3499.7739968633546,1565407.821727459,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
665.522264803576,2137368.040523751,673.7497716371739,2400683.84010253,670.1477188391337,2027815.9433184937,671.4145503046806,2082349.7073506005,669.8034776894995,2010871.161680661,mc,mc,mc,mc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal
2721.797701386069,1720260.6434026698,2735.6150610575773,2301205.3195326477,2730.3635962339417,1715103.9690507657,2731.8256071433557,1837722.8275206264,2728.5922429881957,1719553.779975068,dc,dc,dc,dc,dc,dc,dc,dc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal
1742.5066710529081,2977465.373461616,1791.3733098369967,3097970.4623248824,1771.1372598194848,2757287.2779974085,1778.5614326696073,2791716.061205274,1766.481054162308,2779461.93006557,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2504.912360112096,3148084.1931597725,2597.4852506134444,2974664.840605254,2559.524612529948,2756928.1968589374,2572.0082926530636,2765333.745370762,2553.2927186619013,2775252.104551799,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1648.3130887006387,2367163.5127690234,1665.6014196386477,2740009.475892892,1658.6530750342895,2338172.777288113,1660.8890926170654,2416704.1275312733,1657.1830003955135,2330444.933460295,dc,dc,dc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3947.8181160053596,3821242.720526995,4000.2184748737122,2789249.073604572,3979.038103820249,2992943.3158027465,3985.70007525127,2886763.3804814317,3974.043970277468,3112168.609785475,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3832.9814729073178,5152502.50191395,3952.3988928664603,3740760.7265051357,3902.08117740742,4114957.3923837026,3924.9093538377483,3833470.2939128596,3895.1306107804685,4205572.254796655,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3904.802635385104,5429281.491053283,3965.874652729762,4046162.1370928762,3939.778718368594,4413856.836197579,3951.8309387023264,4130948.583089781,3936.3982358681133,4495640.832501344,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3729.2488571759664,3480520.466020966,3820.6352075486793,2867826.136507396,3779.9305887621726,2927163.206684199,3797.06940565688,2809003.851099536,3778.2377412746782,2922167.1044521625,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1704.431470545343,5877207.689245165,1753.8735007503576,3780786.1333053387,1731.6223765645805,4418783.617031358,1741.9154541079856,3957633.075349317,1727.2177990112848,4652519.637374834,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
4019.4268241071472,2184980.6783486796,4029.5108993412664,2569329.784075326,4025.094939977154,2198047.5588203315,4026.9807715931565,2263402.907839617,4023.966958926258,2196326.4145504073,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal
2866.4185553276147,3656832.3828204684,2908.569782347412,3286924.6632668166,2890.01720229761,3242534.771174445,2899.65680362887,3130747.8997023343,2887.6414705308157,3273160.4813795253,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3071.08524633961,5282755.295362225,3175.976197069833,3889225.13845191,3133.002742088732,4209726.754001128,3147.204492173717,4051005.946511383,3123.9334359235,4356156.932529922,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1038.847927342037,2142223.293996975,1049.4109752734773,2669291.9490833264,1044.396710111896,2151032.946673199,1046.6585787112745,2229013.008024864,1043.5975379464714,2141169.7560964315,mc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal
3424.1084657708193,1454630.1775881122,3444.8454862493063,1989565.244221291,3436.390255433913,1491988.135450153,3440.4254311817363,1579200.2867341167,3434.023728452865,1470878.0654137258,dc,dc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2585.904664675406,2753686.1570551433,2651.8078309449006,2639825.594624147,2625.8906778176547,2448404.1648494084,2636.7026286612954,2435357.4699817635,2618.9994478666026,2495162.1721402043,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3919.4166585533767,2426316.609512235,3999.461675201921,2832684.90072584,3965.688030294086,2416622.6585224574,3978.920029038283,2494256.314721003,3957.7560314492425,2415177.514516907,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1693.265051920861,3448249.150097507,1702.1553716050432,3214618.980224543,1698.5775622121594,3059704.087577577,1700.162606900513,3011519.776734871,1697.3389721901247,3150731.282310967,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3518.006614483574,2672791.594111467,3580.3642813808774,2539699.078971828,3555.140765106562,2395916.823167455,3563.9744835312144,2389565.0618869867,3546.7491456455673,2459278.605877476,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1762.082831179731,3555593.652427386,1778.5120523963537,3263585.2272074437,1771.8015467702946,3111817.5080165877,1773.9774984702974,3105361.0074984035,1770.5274898232797,3152839.5595555482,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3772.619118217805,2733018.5270739016,3837.4033107950177,2239782.9186621723,3809.3091926699453,2256156.375645772,3821.8985860226503,2144766.7329765535,3806.2843741755432,2280321.372532246,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3800.456683532918,4685007.066735882,3967.080254743746,3977448.645744918,3897.730239322783,3940759.1893139235,3924.027313043566,3846233.3792146835,3888.2115198720408,3994475.444948946,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2548.828786217068,2677747.4038726664,2553.5992580234124,3164834.475479815,2551.5961156182343,2695083.1797908186,2552.5008464821212,2774682.191718912,2551.2205907933426,2674129.353545116,mc,mc,mc,mc,mc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
3305.0650832629017,3442834.372238342,3367.4751033369043,3560930.644714232,3343.526816051653,3147520.6514094826,3350.028781710765,3225523.400360963,3335.3933991272315,3211750.9592434987,dc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3524.3834450151585,2284279.912437165,3548.8096879621826,2759673.2973909453,3539.2413537659572,2247510.3666616557,3543.0828668471636,2340664.018041206,3536.9427981169556,2238643.808343503,dc,dc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3943.450574786301,2206522.1546988436,4000.0634176971507,2235419.443115748,3975.6176170856247,1966315.1149798809,3987.6247466352406,1950921.842789987,3970.2796618990856,1999611.3232721835,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3900.0647376813567,1963283.1723272444,3935.1839410135003,2569779.0549967703,3920.4819192561913,1992706.0813201235,3925.9045432110725,2103139.951438917,3917.8643124659707,1956595.9336242748,mc,dc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2729.0548136983193,4430196.336800224,2823.906819157026,3651280.2510591527,2782.2655147242303,3755100.3378458847,2797.357122731651,3648404.6966286018,2774.390826699399,3850799.5189704993,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
